"filename", "language", "JavaScript", "Markdown", "JSON", "JavaScript JSX", "CSS", "comment", "blank", "total"
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Processes\AllProccessPage\ProcessesPage.js", "JavaScript", 303, 0, 0, 0, 0, 0, 18, 321
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\README.md", "Markdown", 0, 5, 0, 0, 0, 0, 4, 9
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Search\DisplaySearch.jsx", "JavaScript JSX", 0, 0, 0, 212, 0, 0, 14, 226
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Search\SearchPage.jsx", "JavaScript JSX", 0, 0, 0, 601, 0, 51, 46, 698
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Search\style.module.css", "CSS", 0, 0, 0, 0, 268, 8, 49, 325
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Search\util.js", "JavaScript", 56, 0, 0, 0, 0, 4, 7, 67
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\AllTemplatesPage\TemplatesPage.js", "JavaScript", 174, 0, 0, 0, 0, 6, 15, 195
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\AllTemplatesPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\ApproveTemplatesPage\ApproveTemplatesPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\ApproveTemplatesPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\CreateTemplatePage\CreateNewTemplatePage.js", "JavaScript", 53, 0, 0, 0, 0, 0, 10, 63
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\CreateTemplatePage\style.css", "CSS", 0, 0, 0, 0, 69, 0, 12, 81
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\CretedByMeTemp\CretedByMeTemp.jsx", "JavaScript JSX", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\NewTemplate\NewTemplate.jsx", "JavaScript JSX", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\RejectedTemplatesPage\RejectedTemplatesPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\RejectedTemplatesPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\TempDraft\TempDraft.jsx", "JavaScript JSX", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Templates\TempDraft\toBe.module.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Verification\VerificationPage.js", "JavaScript", 165, 0, 0, 0, 0, 3, 29, 197
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Verification\style.css", "CSS", 0, 0, 0, 0, 23, 0, 2, 25
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\AllWorkflowsPage\WorkflowsPage.js", "JavaScript", 140, 0, 0, 0, 0, 4, 14, 158
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\AllWorkflowsPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\ApproveWorkflowPage\ApproveWorkflowPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\ApproveWorkflowPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\CreateNewWorkflowPage\CreateNewWorkflowPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\CreateNewWorkflowPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\DraftF\DraftF.jsx", "JavaScript JSX", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\NewWorkflow\NewWorkFlow.jsx", "JavaScript JSX", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\RejectedWorkflowsPage\RejectedWorkflowsPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\RejectedWorkflowsPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\ToBeApproved\ToBeApproved.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Workflows\ToBeApproved\toBe.module.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\reportWebVitals.js", "JavaScript", 12, 0, 0, 0, 0, 0, 2, 14
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\README.md", "Markdown", 0, 6, 0, 0, 0, 0, 5, 11
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\appServices.js", "JavaScript", 6, 0, 0, 0, 0, 0, 2, 8
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\archiveServices.js", "JavaScript", 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\authServices.js", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\axios.js", "JavaScript", 36, 0, 0, 0, 0, 1, 8, 45
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\common.js", "JavaScript", 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\documentServices.js", "JavaScript", 54, 0, 0, 0, 0, 11, 18, 83
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\favoritesServices.js", "JavaScript", 20, 0, 0, 0, 0, 0, 6, 26
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\folderServices.js", "JavaScript", 11, 0, 0, 0, 0, 0, 7, 18
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\legalService.js", "JavaScript", 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\locationServices.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\processServices.js", "JavaScript", 74, 0, 0, 0, 0, 4, 18, 96
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\routes.js", "JavaScript", 5, 0, 0, 0, 0, 0, 2, 7
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\searchServices.js", "JavaScript", 4, 0, 0, 0, 0, 0, 2, 6
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\templateServices.js", "JavaScript", 40, 0, 0, 0, 0, 1, 12, 53
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\workflowServices.js", "JavaScript", 21, 0, 0, 0, 0, 0, 4, 25
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\services\workflowSettingServices.js", "JavaScript", 27, 0, 0, 0, 0, 3, 10, 40
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\setupTests.js", "JavaScript", 1, 0, 0, 0, 0, 4, 1, 6
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\utils\README.md", "Markdown", 0, 9, 0, 0, 0, 0, 2, 11
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\utils\continentsData.js", "JavaScript", 221, 0, 0, 0, 0, 0, 0, 221
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\utils\helpers.js", "JavaScript", 99, 0, 0, 0, 0, 27, 21, 147
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\utils\localStorageUtils.js", "JavaScript", 6, 0, 0, 0, 0, 0, 2, 8
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\utils\timezonesObj.js", "JavaScript", 6, 0, 0, 0, 0, 0, 2, 8
"Total", "-", 6429, 38, 1545, 18358, 6751, 2483, 3670, 39274
